"Data Source","World Development Indicators",

"Last Updated Date","2020-02-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Canada","CAN","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.22586390838069","","","","","8.10393059888351","","","","","8.2809835638994","","","","","8.49546913726218","","","","","8.38445726234609","8.62446106021405","8.10741049508877","7.79163612486354","7.42841986407115","7.15158214464181","6.54907476129371","6.42838313258525","","",
"Central Europe and the Baltics","CEB","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.8180460585383","","","","","22.9158237522222","","","","","21.5599051535744","","","","","21.6090396645917","","","","","21.9880286565377","21.9098300385535","20.2036248901265","19.2253757798309","18.6091962291898","18.9941084555443","17.641085680237","17.6333281162193","","",
"Switzerland","CHE","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.2283726553172","","","","","13.3705608058867","","","","","12.6907640595053","","","","","12.8618159955264","","","","","12.9222197296525","13.0492212150514","12.2613880127188","11.8200549924358","11.3891071872707","11.1652546798053","10.3426304652567","10.3031001048906","","",
"Channel Islands","CHI","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.6760565704822","","","","","24.943241526591","","","","","26.1685947683912","","","","","25.5273169833417","","","","","25.8922916949858","27.2458670675305","25.0471553039699","23.9366936042629","22.8682518073035","22.5697925543167","20.8768704085084","21.0362990619754","","",
"China","CHN","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.7650066385472","","","","","58.6601588038163","","","","","60.7048393224178","","","","","66.1745038879297","","","","","69.4795704098502","70.5420288260625","63.8270168403804","65.5145502176156","59.767367508178","59.0634224622344","52.2113220381052","52.6645958291981","","",
"Cote d'Ivoire","CIV","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.8732006371708","","","","","24.8516922381457","","","","","25.2634935105474","","","","","21.828811803797","","","","","21.6177050045333","22.5930725475998","22.4944044705046","21.305543161003","20.9001776437824","27.6874939617682","26.6747041085018","25.8862663364222","","",
"Cameroon","CMR","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.0066749022861","","","","","72.5750130995431","","","","","70.8294828226436","","","","","63.453084420867","","","","","59.2934031505085","58.0769014769414","62.776696996933","58.186338147769","56.7153055798615","77.0517429779876","73.2052912702734","72.7930962237353","","",
"Congo, Dem. Rep.","COD","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.2331345035832","","","","","43.4830348273219","","","","","44.7617445693486","","","","","42.0434387166272","","","","","41.3980393308066","41.4932879518651","43.0367715681656","44.4957609524039","42.5494471010008","44.9311859243259","45.4995001760321","44.9092635986842","","",
"Congo, Rep.","COG","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.687160730001","","","","","42.6625650138873","","","","","43.5987852102714","","","","","42.6890518199943","","","","","42.0090921086364","44.1555934546283","43.489987189081","46.1266373227817","45.8528162684726","44.1476951394146","45.7110423973119","46.6382202758892","","",
"Colombia","COL","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3835154068371","","","","","20.0132370260885","","","","","20.053419966933","","","","","21.2847753629773","","","","","21.4978454233525","21.3677787511874","20.5366362157463","19.2233480224231","18.3442052573323","17.3002842821175","16.580600367949","16.5272102219124","","",
"Comoros","COM","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.7539912721864","","","","","21.0774230373692","","","","","21.5440557162257","","","","","21.2432064306257","","","","","20.6663578844449","21.0201604355961","21.2526292004144","21.047961835469","21.5020719890253","20.7155574585704","20.4827277304833","20.5468245996681","","",
"Cabo Verde","CPV","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.1387253276867","","","","","36.3646106945812","","","","","36.6281241632985","","","","","30.26240910452","","","","","27.5964406735222","31.6417781748099","32.9409930254958","32.0858434168133","31.6210811139822","38.6336136590695","33.3923307503611","34.7787001010668","","",
"Costa Rica","CRI","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.3087643200652","","","","","18.5616402596707","","","","","19.4121020855013","","","","","19.6573072133395","","","","","19.2729527243907","19.7021329340499","19.335127675511","18.3415171125168","17.5436341138655","16.8792899428772","15.6558122715552","15.7259203021082","","",
"Caribbean small states","CSS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5796436652449","","","","","22.6115619684278","","","","","22.7258389626696","","","","","23.0458636880349","","","","","22.8800533593837","23.6044658137226","22.1764953115052","21.4564147364715","19.9665342382638","20.0873845968182","19.1023778231505","19.0098301339144","","",
"Cuba","CUB","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.792351637822","","","","","24.2596517372967","","","","","24.1373678979693","","","","","24.0099193558136","","","","","23.9332977278498","24.7873196315851","23.239787139786","22.8507432819569","21.2962343289296","20.8640995675413","19.7378413521182","19.7060474004201","","",
"Curacao","CUW","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9065766023037","","","","","20.517221800891","","","","","20.184993974631","","","","","19.7180449032934","","","","","20.0818659942818","20.0909639911253","19.2248432088374","18.6845457352246","18.2935273677138","19.1013476314892","16.9580216019328","17.2944061994662","","",
"Czech Republic","CZE","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.4036181858368","","","","","22.1213318691699","","","","","20.4367067354614","","","","","19.9465925769154","","","","","20.6768704738304","20.0812466454923","18.7431760787781","17.996286996353","17.3912154857519","17.4164516917418","16.1005837025673","16.0712453523646","","",
"Germany","DEU","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.0165236362218","","","","","15.6253702231789","","","","","14.9039348791091","","","","","14.5352084430106","","","","","15.1894949596923","14.6642284358983","13.5776422635013","13.1919194625204","12.751220573963","12.8260975790022","11.9378111237007","12.028767360745","","",
"Djibouti","DJI","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.8771655864443","","","","","41.2240135446531","","","","","40.9801085585051","","","","","39.1729406755983","","","","","38.2408692688594","40.4418354600315","39.9428207904797","40.103773025949","41.2597275378737","45.9508085109314","45.8688751305626","45.5496175977411","","",
"Dominica","DMA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.3414291146345","","","","","22.8656501699093","","","","","22.9554165023243","","","","","23.5628359694142","","","","","23.7407461881154","24.2761229836168","22.2157992533518","22.1510682746978","21.0103074675552","20.6887886262143","19.9881483485513","19.4931537608634","","",
"Denmark","DNK","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.2549303861478","","","","","12.6675474687608","","","","","12.4169394174272","","","","","12.0784280072651","","","","","11.9291481716307","12.6623313832271","11.1155250054339","10.8202788440922","11.0667045307585","10.6572856560768","10.0959719641464","10.0296534385694","","",
"Dominican Republic","DOM","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.4440736558284","","","","","15.7391400637301","","","","","16.4531496034784","","","","","16.5854453705487","","","","","16.8744654587147","17.2997798585331","16.1528399096455","15.3969506332624","14.1880736961777","14.8582207607442","13.6902277245854","13.726321150433","","",
"Algeria","DZA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.9302577059946","","","","","36.4565841837832","","","","","37.5360503002013","","","","","35.8588265111515","","","","","33.6358202624012","33.8340477410328","33.3668262043692","34.2453279072063","35.563917177565","36.0891635653848","39.853273847241","38.8840106983002","","",
"East Asia & Pacific (excluding high income)","EAP","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.4134208604526","","","","","48.8810757336952","","","","","50.0308624169398","","","","","53.9031461471781","","","","","55.8449761978406","56.3846618594111","51.640486582123","52.4407472662836","48.1206417568419","47.3730971742144","42.2995065865444","42.5394679440716","","",
"Early-demographic dividend","EAR","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.550421901446","","","","","57.2675228989683","","","","","58.1534630639025","","","","","61.3259425705183","","","","","64.2843129926375","64.8510899092224","60.3749662534597","61.3951736814767","59.9959687717832","60.6144406698411","59.8701803139645","60.3592904453642","","",
"East Asia & Pacific","EAS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.9153130011117","","","","","45.4444800959289","","","","","46.5854566275806","","","","","50.1450312713426","","","","","51.9120111980309","52.4169327143941","48.0567283492211","48.827170516475","44.8495270209021","44.218931878494","39.5205421761667","39.7499575389656","","",
"Europe & Central Asia (excluding high income)","ECA","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.1874733004032","","","","","26.096596681991","","","","","25.7674951751496","","","","","25.674319643473","","","","","26.6013868584867","26.3768205545807","25.52119615225","25.0996147262002","24.2755719429775","25.4068095306883","24.3186226491072","24.4339392656414","","",
"Europe & Central Asia","ECS","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.9291654122739","","","","","20.8672939301167","","","","","20.3350176876045","","","","","20.1534447207083","","","","","20.5825972493523","20.5751035977833","19.5001189507636","19.0791598230529","18.3904912374588","18.9989093421247","18.0077778851487","18.0819559709168","","",
"Ecuador","ECU","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.4244336396899","","","","","18.485009249894","","","","","18.7002650125971","","","","","19.9146689169184","","","","","19.9791881235595","19.3219949957209","19.5577104818053","18.1186093049907","16.2341875136812","15.6997076125771","14.9815780055032","14.8861006610676","","",
"Egypt, Arab Rep.","EGY","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.4752657772229","","","","","72.3383602430186","","","","","73.2643195363621","","","","","74.0384410363318","","","","","77.4466188482818","70.7863563763293","72.7905686134078","76.2136535433823","76.5596012593709","88.213387649317","88.1485004041084","86.9994520503272","","",
"Euro area","EMU","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7842579852566","","","","","15.8645622549089","","","","","15.3421713186616","","","","","15.1318016032087","","","","","15.1874175006733","15.3663861839981","14.1575008327824","13.7881416680229","13.2245457082022","13.4305535710865","12.4660731829517","12.5251111465232","","",
"Eritrea","ERI","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","EN.ATM.PM25.MC.M3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.9213334012813","","","","","46.3436351041899","","","","","46.3729299444456","","","","","47.1102645282974","","","","","45.2271385958449","45.257446747847","46.1338464531175","47.6278159610427","44.3749462939633","49.8289121354914","48.6709366757583","48.0301986806015","","",
